6051.0,324858.592079,180,180
0,0,0.e+00,0.e+00
1,0,0.e+00,0.e+00
1,1,0.e+00,0.e+00
2,0,-1.96972335776e-06,0.e+00
2,1,2.68026897805e-08,1.32478025634e-08
2,2,8.577798458089999e-07,-9.553616380009999e-08
3,0,7.96824637191e-07,0.e+00
3,1,2.34830384219e-06,5.416288390999999e-07
3,2,-8.5352618714e-09,8.090612890690001e-07
3,3,-1.88019306298e-07,2.13485014872e-07
4,0,7.15808750045e-07,0.e+00
4,1,-4.574232817400001e-07,4.916077249599999e-07
4,2,1.26321198123e-07,4.83573676234e-07
4,3,-1.74661921328e-07,-1.16497584253e-07
4,4,1.72512836901e-07,1.37661166882e-06
5,0,-1.40788849936e-07,0.e+00
5,1,1.73552678002e-07,4.42142953424e-07
5,2,7.906049603450002e-08,-8.68535214711e-07
5,3,5.080406905960001e-07,5.55885826489e-07
5,4,3.91828720448e-07,2.400755650860001e-07
5,5,2.56646844919e-07,-3.691089642920001e-07
6,0,3.231276443979999e-08,0.e+00
6,1,3.9341864413e-07,-3.389428725010001e-07
6,2,1.86140621713e-07,2.60679609359e-07
6,3,7.42846004081e-07,-2.11340873081e-07
6,4,-1.99805065173e-07,2.59096035772e-07
6,5,2.565201638170001e-07,-5.835983902300001e-08
6,6,-2.94581890784e-08,2.16109761711e-07
7,0,-7.295780343319999e-08,0.e+00
7,1,3.057440059249999e-07,-2.776653503960001e-07
7,2,1.51481348358e-07,3.5528661839e-08
7,3,1.67610027934e-07,-4.494837326849999e-07
7,4,-1.96491948439e-08,-8.79148586429e-08
7,5,3.19396528591e-08,-4.000087105759999e-08
7,6,-5.192168720920001e-09,-2.795912821590001e-07
7,7,-1.93675835264e-07,-4.84129031019e-07
8,0,-4.25832531474e-07,0.e+00
8,1,-1.97858005196e-08,-2.61463193793e-07
8,2,1.63477675115e-07,-2.32108432597e-07
8,3,3.061320132429999e-07,-3.937959368739999e-09
8,4,-1.0954624561e-07,8.208323048789999e-08
8,5,-3.55484878013e-08,-1.77529137038e-08
8,6,-5.92247928748e-08,-2.971944702680001e-07
8,7,-3.168326048219999e-08,-8.52087760261e-08
8,8,9.475823059059999e-08,2.95091759971e-07
9,0,-2.35102795624e-07,0.e+00
9,1,-9.762272259129999e-08,2.31225333712e-08
9,2,-2.413881807980001e-07,-1.73278758693e-07
9,3,2.581588551460001e-07,1.40158486106e-08
9,4,-1.5798222585e-07,5.99197635642e-08
9,5,5.6032619783e-08,2.67783115324e-08
9,6,-3.479484458589999e-08,-1.91293276916e-07
9,7,-1.92496903122e-07,1.44989557767e-07
9,8,9.394399430479999e-08,1.35982512917e-07
9,9,2.528455406719999e-07,-1.63264704004e-09
10,0,-2.436510860820001e-07,0.e+00
10,1,-1.01519431655e-07,7.75741049843e-08
10,2,-2.83483163202e-08,-1.35987149871e-07
10,3,-5.710306400919999e-08,6.762379778260001e-08
10,4,3.412630627760001e-07,-5.818736130499999e-08
10,5,-2.92953810089e-07,2.2789443906e-08
10,6,-2.04889687126e-07,1.72223321904e-07
10,7,-1.61605271928e-07,-7.243002200009998e-08
10,8,1.39213026564e-07,1.22221645955e-07
10,9,1.73355586394e-07,-8.20685718579e-08
10,10,-4.271878343609999e-08,1.61075401825e-08
11,0,5.00799605403e-08,0.e+00
11,1,-2.30584165282e-07,-7.22888859139e-08
11,2,1.08519625969e-07,3.97208620907e-08
11,3,1.09624888636e-07,-1.22306189693e-07
11,4,7.30200635661e-08,1.74204061703e-07
11,5,-4.41004558556e-09,1.95859688044e-08
11,6,-7.34232470699e-09,1.43610298253e-07
11,7,-4.431331836430001e-09,-1.13294279487e-07
11,8,3.940528571060001e-08,2.92616550024e-08
11,9,6.56922626482e-09,8.293883606050002e-08
11,10,3.733100788960001e-08,2.15398201375e-08
11,11,1.29837905583e-07,-1.22322749453e-07
12,0,-4.431741628250001e-08,0.e+00
12,1,7.02961890348e-09,-8.81251520311e-08
12,2,1.31603545897e-07,-1.95918754755e-08
12,3,-7.2000532445e-08,-5.86024213166e-08
12,4,6.64106266944e-08,2.63363970413e-08
12,5,1.78962263086e-07,-1.93210681775e-07
12,6,1.30183552278e-07,8.567574326549999e-08
12,7,1.07489121244e-07,-4.176263191109999e-08
12,8,-1.06567349643e-07,1.59450625392e-08
12,9,-5.82886619586e-08,2.02170589299e-09
12,10,1.81052841467e-07,-3.5277927712e-08
12,11,8.323894622990001e-08,-2.31913128742e-07
12,12,-1.60586796319e-07,-4.838930442479999e-08
13,0,-1.64766164607e-07,0.e+00
13,1,-1.88392735396e-08,-5.361444170799999e-08
13,2,4.075212668510001e-08,-1.08799448649e-07
13,3,1.05542735667e-07,-5.781558776060001e-08
13,4,-1.20072057594e-07,-1.09824065016e-07
13,5,1.03276403144e-07,-1.22768435215e-07
13,6,-4.754158088069999e-08,4.81512453093e-08
13,7,-3.53008453145e-09,1.11632888972e-07
13,8,-2.01702447637e-09,3.84417959975e-08
13,9,1.39452866968e-08,1.74460691856e-07
13,10,3.301217661390001e-08,-4.3207709335e-08
13,11,-1.11614978372e-07,-5.506443919010001e-08
13,12,-6.81208815294e-08,-2.62008338648e-08
13,13,8.59275687835e-08,3.54868668314e-08
14,0,-3.323491659640001e-08,0.e+00
14,1,-6.158015999410002e-08,-1.30383509975e-07
14,2,5.90863041655e-08,-2.8134051066e-08
14,3,1.49762208642e-07,-7.566823892070001e-08
14,4,2.87770121295e-08,-1.73246315673e-08
14,5,-1.48671908059e-08,3.09135428734e-09
14,6,1.45384815454e-08,-6.735546193339999e-08
14,7,-3.154173805200001e-08,-5.513784447889999e-08
14,8,6.494245449229999e-09,-7.90460044633e-08
14,9,-2.1769239685e-08,-6.87206056903e-08
14,10,-7.153278817680001e-09,2.1751029474e-08
14,11,-1.18996316827e-07,-6.87174530758e-08
14,12,-9.18178743455e-08,4.81873475682e-08
14,13,-4.226478483669999e-08,-4.09463866081e-08
14,14,-4.14915557846e-08,-1.28723531017e-07
15,0,-7.081702701050002e-08,0.e+00
15,1,2.45988713802e-08,6.514388613900001e-08
15,2,4.683132729700001e-08,-8.219063111569999e-08
15,3,-1.14607231834e-08,5.665012428499999e-08
15,4,4.683957493479999e-08,-7.65035345326e-08
15,5,1.14069478962e-08,7.5740120683e-08
15,6,-2.994367386949999e-08,5.01768118958e-08
15,7,3.840761493139999e-08,-1.72451861847e-08
15,8,6.26212275648e-08,-1.88263333968e-09
15,9,-6.91140086763e-08,2.20626421653e-08
15,10,-4.490183453739999e-08,6.98351258794e-08
15,11,1.19177931489e-08,-4.046561489009999e-09
15,12,6.804590605280001e-10,-3.58326271512e-09
15,13,4.875343490439999e-08,-1.81624559682e-08
15,14,6.779990061289999e-09,1.13996587969e-08
15,15,5.446768264539999e-09,-7.222806050029999e-09
16,0,-2.08196711636e-09,0.e+00
16,1,-4.763302339019999e-08,1.06787336375e-07
16,2,-3.27152022286e-08,7.990935721900001e-08
16,3,3.5238581047e-08,2.68636217583e-08
16,4,5.580593042469999e-08,7.193253308509998e-08
16,5,-9.52472708487e-08,2.96224394964e-08
16,6,2.34354869884e-08,5.27865827649e-08
16,7,2.01986350733e-08,9.83081992419e-08
16,8,2.15793561758e-11,-1.477096067e-08
16,9,-2.24963523525e-08,-8.466421633940001e-08
16,10,1.02956726818e-08,1.45267659114e-08
16,11,3.250040826340001e-08,5.26011633452e-09
16,12,5.22710455658e-08,-3.01383193442e-08
16,13,8.40531095589e-08,6.98444206306e-08
16,14,9.00531759182e-08,1.08944629591e-08
16,15,1.20432533651e-08,-4.216980509970001e-08
16,16,-2.9441986893e-08,-1.17485235677e-07
17,0,-2.90885567594e-08,0.e+00
17,1,-6.30114924401e-08,-6.69093609274e-08
17,2,1.50206448004e-08,7.947171740810002e-08
17,3,-5.764192960210001e-08,2.47225242628e-08
17,4,-3.04244542699e-08,-3.40454178504e-08
17,5,4.644511308439999e-08,-6.92870742948e-08
17,6,-3.20792765891e-09,5.99427574051e-08
17,7,1.79120284007e-08,5.72695379044e-08
17,8,-4.262447956410001e-08,-1.2359816293e-09
17,9,5.408736221289999e-08,1.85994089159e-08
17,10,1.03099088729e-08,7.875318453979999e-08
17,11,-4.87823868e-08,5.632923389359999e-08
17,12,-6.417338718750001e-08,-2.13227894818e-10
17,13,4.15036879679e-08,5.18162894055e-08
17,14,5.625428458039999e-08,-2.28129388075e-08
17,15,4.81736018424e-08,-1.59692824016e-07
17,16,2.61822420143e-08,-2.58414761971e-08
17,17,-7.906800831e-08,-1.33053168237e-10
18,0,-2.80096452618e-08,0.e+00
18,1,1.59086190519e-08,4.37229296683e-09
18,2,-5.40026233507e-09,2.11349466383e-09
18,3,1.85345814858e-09,-1.40460335443e-08
18,4,3.686847091689999e-08,-2.45894300711e-08
18,5,-6.010812106209999e-10,2.31492681552e-08
18,6,7.2342683839e-08,3.497047810090001e-08
18,7,7.72909197997e-09,7.28325592476e-08
18,8,7.79163066258e-09,5.640287038929999e-08
18,9,-3.47449862359e-08,4.05789063976e-08
18,10,-8.87444729919e-09,-4.50335964951e-08
18,11,2.44677128671e-08,1.9206787966e-08
18,12,6.694123080149999e-09,8.00400812728e-08
18,13,-1.20116475047e-08,3.692512736680001e-08
18,14,7.537585406e-09,-6.981082944e-08
18,15,1.33285216404e-08,-2.30785497507e-08
18,16,-2.59975313989e-08,-1.43405037769e-08
18,17,-6.83057591982e-09,-1.00675027986e-08
18,18,1.95918113896e-08,-1.99751031143e-08
19,0,1.14403614225e-08,0.e+00
19,1,4.962997823090001e-08,-2.03038748041e-09
19,2,-1.12129977481e-08,-4.76620913118e-08
19,3,-3.216826776010001e-08,-7.54133160373e-09
19,4,-5.00075691996e-08,-3.155096577940001e-08
19,5,3.804467614390001e-08,2.88153751538e-08
19,6,2.50949413655e-08,5.591548085389999e-08
19,7,-1.87468717065e-08,-3.109630643060001e-08
19,8,3.1919791694e-08,-1.93639965599e-08
19,9,-3.167901361849999e-08,4.364967706310001e-08
19,10,1.33402816748e-08,-3.627910927120001e-08
19,11,6.101616595970001e-08,-1.65446401677e-08
19,12,1.76052551036e-08,-1.17750342269e-08
19,13,3.10834582361e-08,-5.917942107139999e-08
19,14,-1.82766006788e-08,-1.50999173424e-08
19,15,2.28369423808e-08,2.53078357673e-08
19,16,-2.39740813319e-08,-4.22560375041e-08
19,17,-2.96009431716e-08,1.7585025314e-08
19,18,3.927904794360001e-08,1.92925356036e-08
19,19,5.46623070508e-08,-9.02063482257e-09
20,0,2.66348110507e-08,0.e+00
20,1,1.73942836802e-08,2.74519803224e-08
20,2,-3.87522612276e-09,-2.40542448958e-08
20,3,-1.89685459297e-08,-5.426312275159999e-09
20,4,-9.646911226339998e-09,-1.66456190929e-08
20,5,-2.97274193987e-08,-1.26173761676e-09
20,6,3.06249864097e-09,2.93144134106e-08
20,7,-1.17758949946e-09,-2.14773900561e-08
20,8,-1.32124651318e-08,4.55709737783e-08
20,9,2.1898696887e-09,4.20966346502e-08
20,10,-3.738241021329999e-08,-1.43555298408e-08
20,11,-9.786558609780001e-09,-4.08312554983e-09
20,12,-3.54263005995e-09,-3.800396684580001e-09
20,13,3.735152939220001e-08,6.40330427007e-09
20,14,-1.77315549078e-08,-8.793605596640001e-10
20,15,2.4342420676e-08,1.37142987578e-08
20,16,-3.769360334869999e-09,4.30522592206e-09
20,17,-3.64626466958e-08,4.552724872820001e-08
20,18,2.7594974333e-08,8.913151711890002e-08
20,19,1.1054593654e-08,-4.00789059896e-08
20,20,2.45890782524e-09,-2.31575561571e-08
21,0,2.60502818531e-08,0.e+00
21,1,1.84553720304e-08,1.17873872865e-08
21,2,1.25069985484e-08,-2.07658685076e-08
21,3,8.81763614361e-09,1.31189866109e-08
21,4,-2.01628594842e-08,4.129761187739999e-10
21,5,1.96447970035e-08,1.77991449808e-08
21,6,-1.31521693513e-08,5.37435094741e-08
21,7,-2.29740474596e-08,1.02990260215e-08
21,8,1.37682388636e-08,1.31310657382e-08
21,9,5.358789067929999e-08,1.04800713685e-08
21,10,1.46649519838e-08,1.15955361557e-08
21,11,-2.4561701615e-08,1.07285510095e-08
21,12,9.401811352559997e-10,5.69162719692e-10
21,13,9.70747456318e-10,1.63265215939e-08
21,14,-5.514432851480001e-08,1.78759294483e-08
21,15,-2.17093098203e-08,-1.91536275296e-08
21,16,1.76141721726e-08,-6.083610514530001e-09
21,17,-5.787577824620001e-08,2.74416092892e-08
21,18,1.63976566403e-08,8.1810288065e-09
21,19,6.74743687998e-08,-5.204738899290001e-09
21,20,1.12069972053e-08,-4.832815720610001e-09
21,21,3.32092459929e-08,-3.42069828245e-08
22,0,6.80924272842e-09,0.e+00
22,1,-4.0177670897e-09,-2.17684516744e-08
22,2,1.28584858235e-08,-1.3305066468e-08
22,3,-1.71402403163e-09,4.30914020756e-08
22,4,-6.559453060429999e-09,-2.09406581702e-08
22,5,-9.803917545350002e-09,2.64100510315e-08
22,6,1.15542741037e-10,1.65015399364e-08
22,7,-2.77774603946e-08,-4.5274747874e-09
22,8,5.82928950225e-08,2.73935340682e-08
22,9,-2.07058166466e-08,-3.41920996349e-08
22,10,9.26276223754e-09,-2.44586293344e-08
22,11,-4.658656773620001e-08,8.030399663580002e-09
22,12,1.87490649708e-08,1.88541204537e-08
22,13,5.842458962500001e-09,3.60894293707e-08
22,14,-1.61919045817e-08,3.72434779831e-08
22,15,-1.93627238136e-09,2.99682777787e-08
22,16,-8.14759245951e-09,8.00445901119e-09
22,17,-3.04733596861e-08,-1.36113398045e-08
22,18,3.172711294369999e-08,4.467378955070001e-10
22,19,5.74822957703e-08,-4.14143118421e-08
22,20,-2.09048990724e-09,-3.615599087739999e-08
22,21,8.27885039362e-09,-1.54243812019e-08
22,22,-7.966433851780001e-10,6.37368184207e-08
23,0,-1.6215758026e-08,0.e+00
23,1,7.92025653609e-09,9.53566678982e-09
23,2,6.519535195779999e-09,5.680380261779999e-09
23,3,1.20610772321e-09,-1.37100520317e-08
23,4,-1.14892663609e-08,2.85593348532e-08
23,5,-9.932359467919998e-09,1.68835983376e-08
23,6,-3.486877414559999e-08,6.126754374719999e-09
23,7,2.59039841249e-08,-1.40017744686e-08
23,8,3.60616460046e-08,2.78309070503e-08
23,9,-2.33653065078e-08,3.225451552740001e-08
23,10,1.19359504167e-08,1.15579111383e-09
23,11,1.63674072584e-08,1.27057369714e-08
23,12,-1.43453174331e-08,7.96664814595e-09
23,13,-3.49098622495e-08,-1.08699887744e-08
23,14,1.04496524277e-08,1.15272492744e-08
23,15,2.3371989688e-08,-2.07782245989e-09
23,16,2.27524099778e-08,-1.12639688491e-08
23,17,-9.237593709720002e-09,2.66136244403e-09
23,18,2.51152619478e-09,2.24981906992e-08
23,19,9.88404570341e-09,-2.56445171395e-08
23,20,-2.57461233665e-09,-5.972185143e-08
23,21,1.1075648922e-08,1.66417266145e-08
23,22,-1.2597927345e-08,2.39421525882e-08
23,23,3.40206592481e-08,1.10439520901e-08
24,0,2.57805818555e-09,0.e+00
24,1,-2.09219644921e-08,-1.95106609986e-08
24,2,-2.23702758549e-08,-2.45561585933e-08
24,3,6.307832617370001e-09,-2.23791753618e-08
24,4,-1.73751891057e-08,2.35313149662e-08
24,5,-3.32750216563e-08,3.834657725440001e-08
24,6,-7.65099684236e-09,-2.80069961635e-08
24,7,4.18764293946e-09,5.7043254239e-09
24,8,2.08803330919e-10,1.87867221865e-08
24,9,-8.979358952680002e-09,-1.05341921118e-09
24,10,3.209049474669999e-08,-5.24560612723e-09
24,11,1.91167142769e-08,1.25216645476e-08
24,12,-3.262796282829999e-08,-5.655661441089999e-09
24,13,9.21017176451e-09,-1.52598093785e-08
24,14,-1.24611496555e-10,-1.65613649004e-08
24,15,-4.306136611320001e-10,-1.88374126269e-08
24,16,-1.94576923119e-08,-3.426849908960001e-10
24,17,1.21706141836e-08,-8.03612848671e-09
24,18,2.43247193996e-08,1.88313528274e-08
24,19,-1.09962815653e-08,-3.30057443253e-08
24,20,4.612517211419999e-09,-1.71849196067e-08
24,21,-4.384915703610001e-08,1.90057190876e-08
24,22,1.54777373112e-08,1.75677060173e-08
24,23,1.32391991772e-08,-1.90314997099e-08
24,24,-1.47533650949e-08,1.51894815516e-08
25,0,2.59157700119e-08,0.e+00
25,1,-1.34660378438e-08,-1.2762830522e-08
25,2,-1.64773200557e-08,-2.57549957198e-08
25,3,-1.08966931986e-08,2.9183004023e-09
25,4,-2.43738271174e-09,1.14450156145e-09
25,5,-1.95857785695e-08,-8.747975949420002e-09
25,6,-1.31997616414e-08,-1.80558241851e-08
25,7,-3.927171595270001e-09,-2.74735205424e-09
25,8,2.05239967779e-09,-4.548021601090001e-09
25,9,3.84121811648e-08,1.51958684235e-08
25,10,2.29485098698e-08,-1.03894012466e-08
25,11,4.12957816664e-09,-5.39878242611e-09
25,12,-2.83231676818e-09,-4.26739209362e-09
25,13,1.73114648422e-08,2.73772182116e-08
25,14,2.35197890152e-08,-1.63931841036e-08
25,15,-2.50934611199e-08,-2.41343332776e-08
25,16,2.20480104255e-08,-1.34233122025e-08
25,17,-8.590428822970002e-09,1.71210244182e-08
25,18,-1.45184527376e-08,-2.63695037669e-08
25,19,-1.31143480056e-08,-1.97392659206e-08
25,20,-1.49628085615e-08,2.67741849742e-08
25,21,1.6584889794e-09,-2.23949603269e-09
25,22,2.90934952596e-08,1.22682386306e-08
25,23,1.2329347676e-08,-1.13799253941e-08
25,24,-2.5251761828e-08,-5.026907019679998e-10
25,25,1.24714876675e-08,-9.971413871500002e-09
26,0,-3.18410620466e-09,0.e+00
26,1,-2.70658737511e-08,2.47267673072e-08
26,2,1.06130895919e-08,-1.53034587134e-08
26,3,4.86990240597e-10,6.69903153459e-10
26,4,-9.81046211595e-10,-8.41078652831e-09
26,5,-3.62868648467e-08,-3.94661023028e-08
26,6,-1.36550895764e-08,3.63113209047e-10
26,7,-9.13364191546e-09,-5.471687524100001e-09
26,8,3.498922878370001e-08,5.06100840045e-09
26,9,1.52189548229e-08,-4.668929064199999e-09
26,10,1.72533266516e-10,-1.31934351068e-08
26,11,-1.84955329161e-08,-2.65345555756e-08
26,12,3.27066245133e-08,1.70170942137e-08
26,13,-4.339134732090001e-09,1.34830847969e-09
26,14,2.02011473249e-09,-1.40077789779e-08
26,15,6.783397252849999e-09,8.14212377017e-10
26,16,-2.39532073922e-09,1.71142343316e-08
26,17,1.34188466026e-08,-4.64389756927e-08
26,18,-2.49089152142e-08,-1.39788105295e-08
26,19,2.38800881193e-08,-9.38950297951e-09
26,20,-2.20183087071e-08,-1.25842450368e-08
26,21,1.70908637964e-08,-7.20991002047e-09
26,22,1.49475158256e-09,-2.72087184076e-09
26,23,3.022110392839999e-08,3.59712100837e-08
