20;19;-3.0442424752617e-09;1.0929959510363e-08
20;20;3.7323168217059e-09;-1.2697555121719e-08
21;0;6.2499040879328e-09;0.e+00
21;1;-1.6156789006841e-08;2.8692244128497e-08
21;2;-5.617441210121e-09;4.1777420588568e-09
21;3;1.9147398561506e-08;2.272216709227e-08
21;4;-5.1092759072794e-09;1.8989066598118e-08
21;5;2.6043488042332e-09;1.097967603711e-09
21;6;-1.3549450320238e-08;1.3573051447489e-11
21;7;-6.6099895631645e-09;2.520019389319e-09
21;8;-1.723153682731e-08;2.1473855535341e-09
21;9;1.585664153563e-08;9.0781590810389e-09
21;10;-1.140274371443e-08;-1.1444886607746e-09
21;11;6.8909006762428e-09;-3.5578398372292e-08
21;12;-3.3362451619418e-09;1.4777638750891e-08
21;13;-1.9358031722964e-08;1.3942917752502e-08
21;14;2.0261703599676e-08;7.3594955946393e-09
21;15;1.7575354526356e-08;1.0368514547153e-08
21;16;7.4772114715245e-09;-6.6505493614636e-09
21;17;-7.4651024622377e-09;-7.3835169869093e-09
21;18;2.6485947268738e-08;-1.1075164902145e-08
21;19;-2.720097494124e-08;1.6551242723541e-08
21;20;-2.6934698439511e-08;1.5904319432311e-08
21;21;8.458352255429e-09;-3.6528490701794e-09
22;0;-1.077868316851e-08;0.e+00
22;1;1.5680711266869e-08;-3.8402128426365e-09
22;2;-2.6489873297819e-08;-1.166278536941e-09
22;3;1.1341576440995e-08;1.0120448424458e-08
22;4;-3.6131680430313e-09;1.8724299998087e-08
22;5;9.7726859247207e-11;-3.1827322779123e-10
22;6;1.0162763746496e-08;-5.5069890969204e-09
22;7;1.7464805881821e-08;4.7472782758051e-09
22;8;-2.3498513733516e-08;3.812884997936e-09
22;9;6.6805308091697e-09;8.3771613914305e-09
22;10;5.6289547802988e-09;2.2351935924673e-08
22;11;-4.8183468574356e-09;-1.756567058975e-08
22;12;2.4205920674993e-09;-8.2131280793404e-09
22;13;-1.7157425174752e-08;1.951261691266e-08
22;14;1.0876001008333e-08;8.3309563756893e-09
22;15;2.576927682812e-08;4.6962074544198e-09
22;16;9.994564165155e-11;-7.2877201620144e-09
22;17;8.5678901528614e-09;-1.4598076116048e-08
22;18;1.0201144102124e-08;-1.6202152549585e-08
22;19;1.4055951135095e-08;-3.3596992454982e-09
22;20;-1.677090753105e-08;1.9585938961324e-08
22;21;-2.5317999755383e-08;2.3963609530346e-08
22;22;-1.0081108967655e-08;2.3344217677926e-09
23;0;-2.2259318827277e-08;0.e+00
23;1;9.1755192219471e-09;1.6197121660131e-08
23;2;-1.4393283709416e-08;-4.5869182329408e-09
23;3;-2.4078494603857e-08;-1.7496401177994e-08
23;4;-2.3866742707656e-08;8.2956485831058e-09
23;5;-8.8441601609914e-10;1.6498871298178e-10
23;6;-1.1927130883107e-08;1.6129484233801e-08
23;7;-6.8881483491812e-09;-1.9126271324358e-09
23;8;7.3597461456065e-09;1.7950228087429e-10
23;9;1.8166327739934e-09;-1.2848676964287e-08
23;10;1.6861790819194e-08;-2.2742664954908e-09
23;11;9.2286288124054e-09;1.4293038396289e-08
23;12;1.645483532898e-08;-1.2005937409734e-08
23;13;-1.1605917548805e-08;-5.2025584356463e-09
23;14;6.9517490898651e-09;-1.4553833206486e-09
23;15;1.8946442978218e-08;-3.591081977702e-09
23;16;5.9277380819224e-09;1.105650789104e-08
23;17;-5.4602687370037e-09;-1.29398237856e-08
23;18;8.5390804171838e-09;-1.4812805237433e-08
23;19;-5.4760645998664e-09;1.0655431271843e-08
23;20;7.9729496149869e-09;-5.453448628989e-09
23;21;1.5708022922327e-08;1.1742048464947e-08
23;22;-1.7974852622653e-08;4.7245202935538e-09
23;23;3.051395618671e-09;-1.2049139673675e-08
24;0;-7.4362818480153e-11;0.e+00
24;1;-2.7295331818446e-09;-1.5332585496255e-09
24;2;9.6080431096186e-10;1.5152703383601e-08
24;3;-4.8086094520536e-09;-9.7365728370631e-09
24;4;5.9721393746546e-09;5.0862439750621e-09
24;5;-7.1149953347431e-09;-2.1423257780464e-08
24;6;3.6202211321796e-09;1.3605722312862e-09
24;7;-6.0643238422897e-09;4.917604660496e-09
24;8;1.5405781370008e-08;-3.6082086015411e-09
24;9;-1.1576836450852e-08;-1.7834364899913e-08
24;10;1.0972755775224e-08;2.1257497408531e-08
24;11;1.5182391451032e-08;1.7801488857439e-08
24;12;1.1489364835286e-08;-6.1837746333829e-09
24;13;-3.0222395974826e-09;2.9338438342838e-09
24;14;-1.9952843711541e-08;-2.0454968284721e-09
24;15;6.3548102675519e-09;-1.5973492196715e-08
24;16;8.438529520075e-09;2.7209158446031e-09
24;17;-1.1939943636942e-08;-6.4447329867187e-09
24;18;-3.6377932845608e-10;-1.0304589372e-08
24;19;-4.4379929699182e-09;-8.6733583565381e-09
24;20;-5.6570277519156e-09;8.6406404981574e-09
24;21;5.5342701212369e-09;1.4121938236942e-08
24;22;3.9931006508857e-09;-3.9351016928625e-09
24;23;-6.204561285304e-09;-8.8302957440604e-09
24;24;1.2656986045951e-08;-3.6873394441606e-09
25;0;3.2051994008259e-09;0.e+00
25;1;6.3721026933269e-09;-9.1562488785027e-09
25;2;2.2717987273795e-08;9.347358006417e-09
25;3;-9.681007803661e-09;-1.4305993127586e-08
25;4;1.0161890427003e-08;2.9826905800494e-10
25;5;-1.1041170143754e-08;-4.1190327591682e-10
25;6;1.627466873372e-08;1.6198983589315e-10
25;7;9.5914028122658e-09;-6.6226157322524e-09
25;8;2.0817270898705e-09;1.8232120127258e-10
25;9;-3.0372522734549e-08;2.2954280658485e-08
25;10;8.995713209748e-09;-4.4198725208259e-09
25;11;1.8885688911081e-09;1.0319211659676e-08
25;12;-7.773322724371e-09;1.1572683970788e-08
25;13;7.9693344338609e-09;-1.1646121397212e-08
25;14;-1.9928678404037e-08;6.5704321070973e-09
25;15;-4.4447688793445e-09;-7.4110268773222e-09
25;16;1.3467971979721e-09;-1.29381208363e-08
25;17;-1.5508651135107e-08;-3.7128146412718e-09
25;18;1.5212510359295e-09;-1.487638797259e-08
25;19;7.7647545264931e-09;9.8059591954627e-09
25;20;-7.9919133674015e-09;-9.5519811379742e-10
25;21;1.0695676808667e-08;7.7629657795536e-09
25;22;-1.4134690568433e-08;3.8587316831743e-09
25;23;8.5868785667583e-09;-1.2634545142695e-08
25;24;4.2303369234764e-09;-8.3910724976316e-09
25;25;1.0489875354982e-08;4.9442262614889e-09
26;0;5.8931568774203e-09;0.e+00
26;1;-1.4601984421376e-10;-6.649239389284e-09
26;2;-1.5844677570332e-09;1.1502883350591e-08
26;3;1.5103514526619e-08;4.0440620381988e-09
26;4;1.9077112629338e-08;-2.0227379844544e-08
26;5;1.3157042547366e-08;7.8228783906654e-09
26;6;9.6013088918953e-09;-1.0513998122879e-08
26;7;-1.5883865378437e-09;4.4448755112102e-09
26;8;3.4693987595034e-09;1.7817156272389e-09
26;9;-1.3095955830419e-08;7.1369688691875e-10
26;10;-1.4965904027544e-08;-5.6586503640511e-09
26;11;-4.6283354159604e-09;1.6743924320832e-09
26;12;-1.7009920443116e-08;2.3277281286292e-09
26;13;-1.7569307202151e-10;1.5366151831557e-09
26;14;7.6710802022261e-09;8.0658467807559e-09
26;15;-1.336078493975e-08;8.2785372502392e-09
26;16;1.5770280027048e-09;-6.3958705480277e-09
26;17;-1.2002545838697e-08;7.9159527830155e-09
26;18;-1.2932673089546e-08;4.897817171109e-09
26;19;-2.2532640743543e-09;3.7688725047022e-09
26;20;6.2289443722259e-09;-1.1980073628005e-08
26;21;-9.1649701105152e-09;1.9456333312298e-09
26;22;1.0375883905769e-08;7.0671492939773e-09
26;23;1.0225208300236e-09;1.0720360195682e-08
26;24;9.0260238849086e-09;1.4777723878666e-08
26;25;3.7635723243204e-09;-5.8064198500979e-10
26;26;6.5786034302155e-10;2.0763530230158e-09
27;0;3.6127756185654e-09;0.e+00
27;1;2.8599670556716e-09;1.5861775642616e-09
27;2;6.5954026825115e-10;-6.1599841164272e-10
27;3;3.5301415133471e-09;1.0482482847634e-08
27;4;-1.5991470003424e-09;8.0598219018021e-09
27;5;1.460864357809e-08;1.4990788893573e-08
27;6;4.969149644569e-09;6.4120291023139e-09
27;7;-1.1133858474768e-08;-6.9047431466246e-09
27;8;-8.0383843724439e-09;-8.7640244396981e-09
27;9;3.0655987663707e-09;1.1270149542332e-08
27;10;-1.3512894261418e-08;1.2642637521251e-09
27;11;2.2363272105091e-09;-9.4392049405048e-09
27;12;-1.0976875057258e-08;2.071563441575e-09
27;13;-4.5679155733752e-09;-4.6691532812876e-09
27;14;1.533114491882e-08;1.1834509480866e-08
27;15;-2.132733158416e-09;1.4724012221103e-09
27;16;2.6292618208627e-09;3.1217235519586e-09
27;17;4.4264540663373e-09;4.9675495837936e-10
27;18;-2.0974049420848e-09;7.8884465400812e-09
27;19;-2.744136276728e-10;-2.4001829700583e-09
27;20;-1.2846139171735e-09;3.6716780722279e-09
27;21;4.9188624338333e-09;-6.6515483415882e-09
27;22;-5.8183243970486e-09;2.8907156752128e-09
27;23;-5.3186942062145e-09;-1.1599547836956e-08
27;24;3.8188945180497e-10;-2.2391598219425e-09
27;25;1.2094975900396e-08;6.0095138555583e-09
27;26;-6.8344399163501e-09;-2.3863426569912e-09
27;27;8.0533492135261e-09;1.059320969594e-09
28;0;-9.7735199891916e-09;0.e+00
28;1;-5.2779585202621e-09;8.7174597228168e-09
28;2;-1.5009407812803e-08;-8.2559196866635e-09
28;3;2.9030388962897e-09;1.0183023732256e-08
28;4;-1.4130062106602e-09;1.1283812037944e-08
28;5;1.1974960752018e-08;-4.7205690482427e-09
28;6;-4.6125271072396e-09;1.2927068596696e-08
28;7;-2.5890569774288e-09;5.6509957771627e-09
28;8;-3.0691398024395e-09;-1.7558314303071e-09
28;9;9.2801990288232e-09;-1.2695046893135e-08
28;10;-1.0626668755552e-08;7.9687570625486e-09
28;11;-3.5443554156508e-09;-1.8389884446824e-09
28;12;-8.6462742537828e-10;1.033546927083e-08
28;13;2.125039898473e-09;5.9003373833835e-09
28;14;-8.1185760987001e-09;-1.2862415303487e-08
28;15;-1.2253025930076e-08;-2.2033991792783e-09
28;16;-4.6476000257968e-09;-1.3275322763141e-08
28;17;1.3796745154593e-08;-4.9850981054504e-09
28;18;5.7108343215826e-09;-3.3362220752968e-09
28;19;6.2861272889512e-09;2.4105302681762e-08
28;20;-1.5221188698087e-09;6.4952978081505e-09
28;21;6.7758478928752e-09;6.6237408268695e-09
28;22;-2.229481070118e-09;-7.3104799465609e-09
28;23;6.8914936897843e-09;2.6726293100114e-09
28;24;1.1056459659437e-08;-1.3890391083865e-08
28;25;7.3662933326807e-09;-1.7448700427586e-08
28;26;1.2080888783718e-08;3.8336463492975e-09
28;27;-8.0106579347144e-09;1.1679389845545e-09
28;28;6.7981273767132e-09;6.6798050735971e-09
29;0;-5.2793611563637e-09;0.e+00
29;1;4.0272094651952e-09;-1.3530717270933e-08
29;2;-2.3811509920779e-09;-2.440581606785e-09
29;3;3.8124708790292e-09;-1.1577252254617e-08
29;4;-2.5389897767212e-08;2.3996306911262e-09
29;5;-7.9835561530788e-09;5.9559299270847e-09
29;6;1.1649901967818e-08;1.0379084447235e-08
29;7;-3.5908947444958e-09;-3.1498995832353e-09
29;8;-1.9579317683008e-08;9.5770450763116e-09
29;9;7.8403592877978e-11;2.6932841264159e-09
29;10;1.3758376690769e-08;5.0954323871345e-11
29;11;-6.228421074313e-09;6.8673258045179e-09
29;12;-7.9258358318631e-10;-4.8543947534473e-09
29;13;-1.4453772385385e-09;-2.634179727266e-09
29;14;-3.0859793689402e-09;-4.7097043476763e-09
29;15;-9.4844117191973e-09;-7.0492624026694e-09
29;16;2.2129457519929e-10;-1.473793897023e-08
29;17;-2.2805674181646e-09;-4.7203597219645e-09
29;18;-3.5815922294897e-09;-2.8130879186519e-09
29;19;-6.2123101566074e-09;6.8182248362382e-09
29;20;-8.1377794471159e-09;5.7984404995534e-09
29;21;-9.9632829069228e-09;-5.1379679095552e-09
29;22;1.1711794798984e-08;-1.2343978790303e-09
29;23;-1.9069439934677e-09;2.2208505342737e-09
29;24;3.122938577927e-10;-2.2413795553922e-09
29;25;5.7923597464857e-09;8.74625784035e-09
29;26;7.8565505987891e-09;-6.8125430988317e-09
29;27;-7.7287135952557e-09;-7.0119559048758e-10
29;28;9.5380923752415e-09;-5.7408618794417e-09
29;29;1.2799805950607e-08;-5.2034242825837e-09
30;0;6.2515559044489e-09;0.e+00
30;1;2.7191427717149e-10;1.088196246358e-09
30;2;-9.9614900153481e-09;-1.1731192682976e-09
30;3;3.9172986593085e-09;-1.3735819273388e-08
30;4;-1.6642115241009e-09;-3.7582379324522e-09
30;5;-2.6315340780196e-09;-5.6737593687308e-09
30;6;-1.6148529201345e-10;8.3604863399286e-10
30;7;2.3926809089337e-09;3.811416017241e-09
30;8;4.6547267547705e-09;3.2701529026485e-09
30;9;-8.0223942778622e-09;-1.1708116306623e-08
30;10;4.8903291287771e-09;-4.9555256544866e-09
30;11;-9.5502768044871e-09;1.0387608535912e-08
30;12;1.7102914398663e-08;-1.0738282886056e-08
30;13;1.379210296109e-08;2.9783387457306e-09
30;14;4.8375164963072e-09;8.1229151207526e-09
30;15;6.5239562181466e-10;-1.0820402548089e-09
30;16;-1.0572937712442e-08;4.1490596741051e-09
30;17;-6.8834001074956e-09;-5.8798784208854e-09
30;18;-1.1158529717279e-08;-7.9683697288386e-09
30;19;-1.3618363997137e-08;2.7462214107554e-09
30;20;-5.2255551379389e-09;1.3337143770345e-08
30;21;-1.1664976248006e-08;-5.5365460940987e-09
30;22;-5.2434484141573e-09;-8.7104789940828e-09
30;23;5.4014891028471e-09;-1.096934249408e-08
30;24;-2.7432276986762e-09;-2.5860959945665e-09
30;25;3.0927051518014e-09;-1.5720212220509e-08
30;26;1.3701780219195e-09;1.2555824507829e-08
30;27;-7.7279835694136e-09;1.2549884413307e-08
30;28;-5.8210993525204e-09;-8.0878538904431e-09
30;29;3.9074158108031e-09;1.940588344344e-09
30;30;2.5871193879594e-09;8.4726437771912e-09
31;0;6.7581815046502e-09;0.e+00
31;1;7.1204880897924e-09;-1.8477634000468e-08
31;2;6.260552837363e-09;5.1172455311176e-09
31;3;-6.5955890052424e-09;-7.5418922626607e-09
31;4;1.139085071708e-08;-5.1775378182409e-09
31;5;-1.148123058694e-08;5.4575706451664e-09
31;6;-8.4929799822918e-11;-2.9681945117537e-10
31;7;-1.5072054940437e-09;-1.3409812576227e-09
31;8;-3.1343840239892e-09;2.1383670865873e-09
31;9;9.0445477997786e-10;5.8486631843357e-09
31;10;4.3684006259714e-09;-4.8955722341753e-09
31;11;1.9866493168539e-09;2.1703968708219e-08
31;12;5.6254333201569e-10;3.9971337763069e-09
31;13;9.7585964869691e-09;4.6699228228731e-09
31;14;-8.0618486012489e-09;3.2490982726017e-09
31;15;4.1562786956839e-09;-2.361734537925e-09
31;16;-6.8060623619389e-09;6.0835855740972e-09
31;17;-2.9426314921937e-09;6.845207764043e-09
31;18;-5.6212948230029e-10;-2.4185589294541e-09
31;19;2.1396983201959e-09;4.7699239557927e-09
31;20;-2.4647476047422e-09;5.7476622929912e-09
31;21;-9.9598019010931e-09;7.4333883925549e-09
31;22;-9.8889890876756e-09;-1.1223783760495e-08
31;23;8.0689740169235e-09;4.3042756053917e-09
31;24;-2.8887752546948e-09;-3.7178848047785e-09
31;25;-1.6635124754236e-08;-1.7602225353949e-09
31;26;-1.2852581264773e-08;1.7852476331892e-09
31;27;-1.1266547604728e-09;1.1045526520385e-08
31;28;1.0212638628292e-08;2.8395154824125e-09
31;29;-2.0162651139497e-09;-2.324307045118e-09
31;30;-8.3509090945813e-10;-8.122243589814e-09
31;31;-8.8496629583517e-09;-1.6328018009743e-09
32;0;-2.4018638882522e-09;0.e+00
