2439.4;22031.815411154894;100;100
0;0;0.e+00;0.e+00
1;0;0.e+00;0.e+00
1;1;0.e+00;0.e+00
2;0;-2.2519090374376452e-05;0.e+00
2;1;-9.064118362285833e-10;-3.3196870157626533e-09
2;2;1.2467759015034883e-05;8.408060942029568e-09
3;0;-4.757737109546706e-06;0.e+00
3;1;-3.600626540590078e-06;-2.655920689022184e-06
3;2;9.725504922862863e-07;-5.858384379396496e-07
3;3;6.164348662865271e-07;1.6595163100233606e-06
4;0;-5.8669629339339385e-06;0.e+00
4;1;1.759132514653294e-06;3.362862066922039e-06
4;2;1.9041804906451453e-06;2.8168296082977555e-06
4;3;-7.684303138553427e-07;1.4189608622337222e-06
4;4;1.3290971631304257e-08;-3.0862978357623713e-07
5;0;2.963392214404441e-07;0.e+00
5;1;5.22350842042564e-07;9.281534566243421e-07
5;2;6.084642686560121e-07;8.43689958039513e-07
5;3;1.1181764145904287e-06;1.0994486608699263e-06
5;4;1.5062385019931483e-06;-1.090874097173854e-06
5;5;1.5970849286374421e-06;-5.178980849126751e-07
6;0;1.4130869766549856e-06;0.e+00
6;1;9.757124335440439e-07;1.1154141689102285e-06
6;2;2.8607583492082763e-07;3.668799133518095e-07
6;3;-6.144381699751781e-08;8.479131683200168e-08
6;4;-1.276912008070594e-06;-4.479771514441774e-07
6;5;2.44555228079117e-06;3.1840814844087843e-06
6;6;1.363510232673756e-06;-1.548999452709984e-06
7;0;-1.2616648135850126e-07;0.e+00
7;1;-4.071668097482816e-08;-5.313074988588837e-07
7;2;-2.3783523801437407e-06;7.672551707754558e-07
7;3;-2.7807979054575475e-07;6.737783025835699e-07
7;4;-6.065292474301981e-07;-5.880601720963414e-07
7;5;-6.788847739711399e-07;3.213750245861009e-06
7;6;9.43356514487423e-08;-1.1241165459595464e-06
7;7;-3.3761491397268097e-07;7.461124791164624e-08
8;0;-1.462456026117617e-06;0.e+00
8;1;6.710074208878607e-07;1.5885210924831843e-07
8;2;1.0065167829205033e-07;1.7980438416587687e-06
8;3;-1.9873556597617922e-06;4.043899768496062e-07
8;4;-1.7755001686597062e-07;1.834852909471077e-07
8;5;-7.068067448844951e-08;-9.85554672698979e-07
8;6;4.774890240209945e-07;-9.599665748185544e-07
8;7;2.0989718592042668e-07;-6.105361058293011e-07
8;8;-1.1988103329752926e-06;4.210211278092916e-07
9;0;-6.535652055700378e-07;0.e+00
9;1;-9.437137718827447e-08;-2.1347716132856787e-07
9;2;5.146587336281776e-07;7.9278209261288e-07
9;3;4.6145544039452884e-08;1.2930105007458035e-06
9;4;-3.72195896306088e-08;-6.62414845505083e-09
9;5;-2.082489988579796e-06;-7.692127792790073e-07
9;6;-2.2665134349573443e-07;-1.656172916721925e-07
9;7;-3.4773414425931526e-08;6.012663494854391e-07
9;8;-1.1292529358058447e-07;-4.2305412765359117e-07
9;9;4.770129567178277e-07;-1.2156161105730647e-07
10;0;-1.013571883944945e-08;0.e+00
10;1;7.48099023749105e-07;-6.530655628055453e-07
10;2;1.7264898324475028e-06;6.760903837512848e-07
10;3;1.015314796941239e-06;-5.524600778888629e-08
10;4;4.246311278737954e-07;1.1913706914389367e-06
10;5;1.0581246909940278e-06;-1.1930558738473992e-07
10;6;1.2706812839210762e-07;7.027330848172919e-07
10;7;-1.6974414454115702e-07;5.661500262749001e-07
10;8;-8.234541746738622e-08;-7.676395180222405e-07
10;9;8.929511044927456e-08;-2.1663194020010293e-07
10;10;-3.710644893571814e-07;-5.68007435980919e-07
11;0;-8.8024029579398e-07;0.e+00
11;1;3.312769308890171e-09;-7.138138436208841e-07
11;2;-2.3216080192152674e-07;3.1196961518363387e-07
11;3;3.702921321778844e-07;9.218952347731145e-07
11;4;-7.205464882103695e-07;1.2737822044026157e-09
11;5;-1.1719218509119998e-06;-4.7223373821952833e-07
11;6;-9.339285513624899e-07;-2.930530058772787e-07
11;7;5.370244973641587e-07;-3.406622465589929e-09
11;8;1.8775798289365038e-07;1.6788671411737528e-07
11;9;8.609891112679212e-07;-6.533386959750393e-07
11;10;2.7443039968478524e-07;-3.458804359574178e-07
11;11;3.609581846283716e-07;5.503291792616066e-07
12;0;-1.2596893257732837e-07;0.e+00
12;1;3.838446566305017e-07;2.643133948483842e-07
12;2;3.208995404201676e-07;2.32753321683209e-07
12;3;2.326837418515602e-07;4.1302815672936575e-07
12;4;-3.182281570280764e-07;8.796653411205232e-07
12;5;1.1926531259815894e-07;-2.38490433024846e-08
12;6;8.233154924224768e-07;6.489232518361789e-07
12;7;2.1995102124476055e-07;-4.014774533405477e-08
12;8;-1.56243954653165e-07;-6.203516296740739e-07
12;9;-7.35323563674254e-08;9.067215775763478e-07
12;10;-3.562154603306158e-07;2.3553050785635958e-07
12;11;-6.515994103939817e-08;-1.4207584094882398e-07
12;12;1.1468876996048693e-07;-1.5636789874614456e-07
