470.0,62.6290536121,18,18
0,0,0.e+00,0.e+00
1,0,0.e+00,0.e+00
1,1,0.e+00,0.e+00
2,0,-1.185104245101e-02,0.e+00
2,1,-7.988759042756e-10,-2.213810111122e-08
2,2,2.470083625411e-04,-2.743996430843e-04
3,0,4.154981024282e-05,0.e+00
3,1,2.340079342437e-05,6.215018428847e-05
3,2,-1.919635618177e-05,7.075349564119e-05
3,3,-4.879325446678e-05,-9.003134919201e-05
4,0,5.729720060629e-04,0.e+00
4,1,-2.273677022552e-05,-2.335926511333e-06
4,2,1.237570666553e-05,-1.721973926429e-05
4,3,-2.342924474126e-05,-3.341490028719e-06
4,4,2.661662148132e-05,2.754292578786e-05
5,0,-3.66316286925e-07,0.e+00
5,1,1.531089910649e-05,-2.23057155884e-05
5,2,-1.168961539658e-05,7.408656979944e-06
5,3,2.466039755584e-05,-2.730210507947e-05
5,4,-3.337594253481e-05,2.206834014593e-05
5,5,-2.347548415221e-05,1.936188133024e-05
6,0,-2.277940990413e-05,0.e+00
6,1,6.788864224941e-06,2.788943951504e-05
6,2,-3.525760980733e-06,-5.253189612731e-06
6,3,-9.876437672753e-06,3.852811175552e-05
6,4,1.065543614198e-05,-8.331129491156e-06
6,5,2.256470027371e-05,-3.954413613876e-06
6,6,-2.233459312628e-05,-5.815695096237e-06
7,0,1.695996652509e-06,0.e+00
7,1,-9.767608786555e-07,-6.411999208105e-07
7,2,2.397579370798e-05,-5.926209635673e-06
7,3,-1.828638071873e-05,-6.990232623753e-06
7,4,1.232075771095e-05,-1.072636657071e-05
7,5,2.69884308172e-06,-2.339758003515e-05
7,6,5.978728478891e-07,-4.63234408695e-06
7,7,5.257671177855e-06,-1.44433348816e-05
8,0,5.805512278367e-06,0.e+00
8,1,-5.553876577305e-06,-1.17953452358e-06
8,2,-1.592953384238e-05,7.048383757567e-06
8,3,-8.817246923372e-06,1.60867802951e-07
8,4,-3.108764961679e-06,1.114997461355e-05
8,5,3.195850127876e-06,4.910335037129e-06
8,6,1.424164305132e-06,-1.408742536448e-05
8,7,-1.054434834939e-05,1.350450990998e-05
8,8,3.891629200318e-06,9.104856705061e-06
9,0,1.115116210849e-06,0.e+00
9,1,5.200010627558e-06,1.334683483473e-05
9,2,1.768161577502e-05,4.005648265366e-06
9,3,-2.001637416301e-05,-6.821823497007e-06
9,4,-8.196788527308e-06,2.544759070456e-06
9,5,2.925709943575e-06,-9.048218763858e-06
9,6,5.785804705188e-06,3.021334734954e-06
9,7,-2.206873540636e-06,2.315281150462e-05
9,8,-7.428353758341e-06,-1.433531315975e-05
9,9,2.60216697834e-06,9.050469858636e-06
10,0,-1.529761815317e-05,0.e+00
10,1,-2.666108359958e-06,-6.631260205835e-06
10,2,1.777306666163e-06,-5.334556199543e-06
10,3,-1.755001456766e-06,-2.215897460914e-05
10,4,6.919288155075e-06,-3.896946798663e-06
10,5,-1.572443982927e-06,-1.403754373756e-05
10,6,-1.599560715922e-05,-1.914496988287e-06
10,7,-5.814724335706e-06,5.45564122134e-06
10,8,-5.051261173524e-06,7.369875067196e-06
10,9,2.671606526433e-06,2.485861095373e-05
10,10,1.472834351095e-05,-7.234432665483e-06
11,0,-3.049735410462e-06,0.e+00
11,1,7.507519331028e-06,1.136511823512e-05
11,2,-4.445822766344e-06,6.825623959814e-06
11,3,9.975435580381e-06,8.332470933631e-07
11,4,8.561998293561e-06,-4.566750138698e-06
11,5,9.114761427778e-06,-1.25967749468e-05
11,6,1.000224013269e-05,-2.27713950651e-06
11,7,-1.78304174517e-05,1.363650245359e-05
11,8,-2.185816158394e-06,-1.986544145753e-06
11,9,-9.622088359896e-06,-5.463300456298e-06
11,10,4.563292055513e-06,1.673494386921e-05
11,11,-7.965672021128e-06,-1.056973601987e-06
12,0,7.961843911871e-06,0.e+00
12,1,1.189469211758e-05,-5.714457095654e-06
12,2,7.435321121513e-06,-1.163160876248e-05
12,3,6.635567315088e-06,1.853870648539e-05
12,4,9.941916638833e-06,4.106511022962e-06
12,5,-4.244829792186e-06,-9.343449390665e-06
12,6,-1.03282121393e-05,-1.749573380398e-06
12,7,-6.356877536184e-06,-5.209765004958e-06
12,8,-4.222330883495e-06,3.936888123153e-06
12,9,9.24685309205e-06,1.992084515397e-06
12,10,-8.254686562399e-06,-2.860196766889e-06
12,11,-6.031018499954e-07,-1.237239482346e-05
12,12,-8.092212058613e-06,-1.593829729373e-05
13,0,-7.763563866801e-07,0.e+00
13,1,1.538837124652e-06,-1.711838186704e-06
13,2,3.928310528325e-06,3.230477057946e-06
13,3,2.277502383348e-06,5.387150900686e-06
13,4,-3.883043900436e-06,1.368273586095e-05
13,5,-9.620055071258e-06,-4.766622370823e-06
13,6,-4.241587232733e-06,-4.77513714753e-06
13,7,-1.8695122851e-06,-4.432952579177e-06
13,8,-1.304427926649e-05,-7.227197910601e-06
13,9,-2.120686859893e-06,-2.713768981966e-06
13,10,7.148433976073e-06,-9.393577208092e-06
13,11,5.028732241105e-06,-7.261160209125e-06
13,12,-6.965385652373e-06,6.602260013002e-07
13,13,-4.103455251193e-06,4.606279140958e-07
14,0,-2.772392991353e-06,0.e+00
14,1,-7.82226100525e-06,-4.282998212107e-06
14,2,9.348477609421e-07,-7.550439210895e-06
14,3,8.801937103406e-06,1.324207327977e-05
14,4,-5.693151886077e-06,3.279823942498e-06
14,5,6.364603163755e-06,-5.187903253351e-06
14,6,3.38873533159e-08,4.628703133333e-06
14,7,-2.93249206861e-07,1.745033813442e-06
14,8,5.521765690901e-06,-3.49336200385e-06
14,9,-4.154392331034e-06,-5.610858537765e-06
14,10,-9.086595201999e-07,-3.201518830305e-06
14,11,-1.549385677524e-06,-2.915895237308e-06
14,12,3.491079435103e-06,-8.326606452027e-06
14,13,3.341486458194e-06,-5.759021304204e-06
14,14,9.295798141347e-06,1.013261685648e-06
15,0,2.928379659332e-06,0.e+00
15,1,4.448044608529e-06,-7.021015612813e-06
15,2,-3.250175133757e-06,-6.261460275117e-06
15,3,-9.642108658985e-07,-1.348878840908e-06
15,4,2.916450265016e-06,-5.205169456066e-06
15,5,-3.163829271026e-06,5.038730422424e-06
15,6,-1.587161764957e-06,-4.624117806594e-06
15,7,5.056964367263e-06,-3.86908870737e-06
15,8,5.710607645867e-06,-2.024713979343e-06
15,9,1.237695742717e-06,-1.90874322038e-06
15,10,3.745161372247e-06,6.919414566179e-06
15,11,-3.714062288315e-06,5.466644144649e-06
15,12,1.187577323877e-05,-4.232878714702e-06
15,13,-8.561007578956e-06,5.805808444697e-06
15,14,8.947217988855e-06,-4.383046998441e-06
15,15,-1.873838037555e-06,2.576011986796e-06
16,0,1.990108800447e-06,0.e+00
16,1,-1.658787042493e-06,-3.478722171998e-06
16,2,7.183369862336e-06,-4.077860115718e-06
16,3,-5.236211654313e-06,-1.246632513866e-05
16,4,-6.975063610172e-07,-3.48979756229e-06
16,5,-7.646614183748e-06,3.949281162644e-06
16,6,-1.107778583443e-05,8.006471011758e-06
16,7,-3.321358586081e-06,-2.685603003701e-07
16,8,-3.073640637911e-06,4.823107201941e-06
16,9,7.750943220678e-06,3.203616337474e-07
16,10,2.24724280801e-06,3.356903499804e-06
16,11,-1.003889111684e-05,1.20104359255e-05
16,12,-3.909614041126e-06,3.074115148297e-06
16,13,-1.55104743296e-06,-1.142470373283e-05
16,14,5.812533273498e-06,6.147745683303e-07
16,15,4.409815301131e-06,-6.535855431787e-06
16,16,-3.857388156909e-06,1.053974673991e-06
17,0,3.55882780191e-06,0.e+00
17,1,2.317793787864e-06,3.041446719153e-06
17,2,-4.74795678107e-06,-2.143952618725e-06
17,3,2.295241639377e-06,-6.362079299718e-07
17,4,-2.306134302598e-06,-3.984071176451e-06
17,5,6.440635219276e-06,1.543232948168e-06
17,6,-1.20448967539e-06,8.314679428203e-06
17,7,1.086365791215e-06,1.42309965284e-06
17,8,2.483567950313e-06,3.151299670193e-06
17,9,1.2199187248e-07,-1.391937019131e-06
17,10,4.468106445206e-06,-3.683329554697e-07
17,11,-3.990732654525e-06,9.786632203936e-06
17,12,5.579061168367e-06,5.858536204325e-06
17,13,-1.135570564085e-06,-1.294875442273e-05
17,14,-5.273979776381e-07,1.087550314169e-06
17,15,1.92203552367e-06,1.205845810811e-05
17,16,3.302074350159e-06,-7.147936813654e-06
17,17,3.171901423351e-06,-6.54272396804e-06
18,0,-2.392469713295e-06,0.e+00
18,1,-7.296785859779e-08,5.148796380684e-06
18,2,-2.261314976936e-06,-2.981240237001e-06
18,3,3.676491276229e-06,6.910704980401e-07
18,4,-1.937223326793e-06,-8.505071467301e-08
18,5,-2.726423266329e-06,-3.083817018814e-06
18,6,6.29045644893e-07,-1.695069629005e-06
18,7,2.007258113448e-06,1.115989617739e-06
18,8,7.274689031261e-06,-2.771355218384e-06
18,9,-1.162976856532e-05,4.578192810062e-06
18,10,1.337569095359e-06,-7.977600136953e-07
18,11,3.853269191383e-06,4.272550859707e-06
18,12,-2.863344162673e-06,9.940365199309e-07
18,13,-7.086265798951e-07,3.835622147549e-06
18,14,3.830736406363e-06,-8.279489200351e-07
18,15,-5.546729403805e-07,-4.685739867828e-06
18,16,-6.069095265747e-07,-2.864609268589e-06
18,17,-2.778696421117e-06,-3.215270835695e-07
18,18,4.862336838127e-07,-4.885243974625e-06
