1738.0;4902.801076;150;150
0;0;0.e+00;0.e+00
1;0;0.e+00;0.e+00
1;1;0.e+00;0.e+00
2;0;-9.09010949481e-05;0.e+00
2;1;-1.86273608184e-09;-1.4245389461e-09
2;2;3.46376274208e-05;1.4406350354e-08
3;0;-3.20307167959e-06;0.e+00
3;1;2.63418358622e-05;5.46307860882e-06
3;2;1.41853316786e-05;4.88913911795e-06
3;3;1.22862645044e-05;-1.7824627072e-06
4;0;3.21409545028e-06;0.e+00
4;1;-6.0006193974e-06;1.65955644727e-06
4;2;-7.09370101544e-06;-6.78562735558e-06
4;3;-1.35880466594e-06;-1.34332571737e-05
4;4;-6.02939150193e-06;3.9352569444e-06
5;0;-2.21009876393e-07;0.e+00
5;1;-1.0356081263e-06;-4.11585726681e-06
5;2;4.38127609376e-06;1.09502526551e-06
5;3;4.54694228437e-07;8.70152146591e-06
5;4;2.7727910439e-06;3.07793712297e-08
5;5;3.12687726844e-06;-2.75386200669e-06
6;0;3.76479064475e-06;0.e+00
6;1;1.53429993945e-06;-2.57237276906e-06
6;2;-4.34494761436e-06;-2.17950819643e-06
6;3;-3.28182654012e-06;-3.49862907452e-06
6;4;3.7192128123e-07;-4.05761602001e-06
6;5;1.42835081872e-06;-1.02833744711e-05
6;6;-4.71022454058e-06;7.22662556338e-06
7;0;5.61330656403e-06;0.e+00
7;1;7.53347997634e-06;-1.31539563288e-07
7;2;-6.6077904612e-07;2.37864383691e-06
7;3;5.74652315024e-07;2.36446570289e-06
7;4;-8.99605382165e-07;8.43758330286e-07
7;5;-2.79193000638e-07;1.08913355675e-06
7;6;-1.03476355233e-06;1.03172986529e-06
7;7;-1.7849999634e-06;-1.60311972598e-06
8;0;2.3195390552e-06;0.e+00
8;1;-3.98659493146e-08;1.11757157884e-06
8;2;3.01238176996e-06;1.94296603146e-06
8;3;-1.88460320268e-06;9.53692588674e-07
8;4;3.38733082124e-06;-5.02575576501e-07
8;5;-1.17868237022e-06;2.84167245453e-06
8;6;-1.53768837893e-06;-2.17660584641e-06
8;7;-1.5345423611e-06;3.32054075243e-06
8;8;-2.52624025278e-06;2.12716792161e-06
9;0;-3.54241582136e-06;0.e+00
9;1;2.00756653373e-06;9.17275746511e-08
9;2;1.96941414302e-06;-1.46853649747e-06
9;3;-2.02226069129e-06;2.20144042613e-06
9;4;-1.89095832187e-06;-1.36791849005e-06
9;5;-1.50255912469e-06;-3.60686032199e-06
9;6;-2.20239086824e-06;-2.95405401267e-06
9;7;-4.0626040751e-06;9.96282547834e-09
9;8;-1.29786528717e-06;-2.24387968869e-06
9;9;-9.06528883916e-07;2.46616949637e-06
10;0;-9.33036285877e-07;0.e+00
10;1;8.14236506144e-07;-9.89134259432e-07
10;2;2.33154712298e-07;-2.76690118162e-07
10;3;4.18210196839e-07;8.11100746223e-07
10;4;-3.57382045488e-06;1.57583826987e-06
10;5;7.13234136782e-07;-4.10901179224e-07
10;6;-1.76094838883e-07;-1.95264702989e-06
10;7;-3.91335773837e-06;-9.55067622348e-07
10;8;-3.43426136885e-06;2.68835019918e-06
10;9;-4.75217350519e-06;-9.00958217805e-09
10;10;9.35445595583e-07;-1.69712178191e-06
11;0;-9.60353139804e-07;0.e+00
11;1;-8.23615313838e-08;6.25522656351e-07
11;2;7.24815427459e-07;-1.93833411409e-06
11;3;4.3493630311e-07;7.58364925635e-07
11;4;-9.84689843556e-07;2.0503477847e-06
11;5;1.45007803911e-07;2.55919425139e-06
11;6;5.29135144352e-07;-1.28989114678e-06
11;7;-9.72613878303e-08;-3.01376554298e-06
11;8;-2.20033615601e-06;-3.12275743449e-07
11;9;-2.39141127542e-06;4.2048856445e-07
11;10;-4.69984642512e-06;-2.41946400685e-07
11;11;-2.8935666985e-06;-1.76267770492e-06
12;0;-1.8869216254e-06;0.e+00
12;1;-6.18140606953e-07;1.59370558014e-06
12;2;-1.89884271225e-07;1.46896191024e-06
12;3;8.46332272285e-07;-4.0090303195e-06
12;4;8.88380700855e-07;-4.16479480766e-07
12;5;-1.11769772106e-07;9.60795983236e-07
12;6;8.90629143368e-07;6.50759684163e-07
12;7;2.0766396384e-06;-9.6843468159e-07
12;8;5.03400972326e-07;-2.04905974726e-06
12;9;-1.22538656416e-06;9.63995992218e-07
12;10;-3.10123739667e-06;-1.41827801435e-06
12;11;-9.32167946082e-07;-2.32287060774e-07
12;12;3.09829265674e-07;1.26028105723e-06
13;0;2.58650494877e-07;0.e+00
13;1;1.07036289251e-06;-1.21394202657e-07
13;2;-3.49654195106e-06;5.41913399171e-07
13;3;-3.06904753091e-07;-1.41913832873e-06
13;4;8.011384606e-07;-7.30828982667e-07
13;5;-1.28140760236e-06;1.16118164106e-06
13;6;5.90870765336e-08;1.41398036111e-06
13;7;9.4393436763e-08;-8.7541359131e-07
13;8;-1.51315932373e-07;-1.31904624331e-06
13;9;-3.46334877729e-07;4.18024406213e-07
13;10;-7.66027934224e-07;6.40522383135e-07
13;11;-1.23617592496e-06;5.59395959185e-07
13;12;-6.69995776476e-07;-1.62873285019e-06
13;13;2.51009615737e-06;-2.69535369056e-06
14;0;3.26300330782e-07;0.e+00
14;1;6.42003259045e-07;-5.99642311608e-07
14;2;5.42852532321e-07;3.92640786108e-07
14;3;6.62725974335e-07;-3.98867566398e-08
14;4;-4.09549065697e-07;-2.62719963638e-06
14;5;-8.38663052926e-07;-3.1001401058e-08
14;6;-5.84891738336e-07;1.67458636785e-06
14;7;-5.8225969344e-07;1.05533885733e-06
14;8;7.51843816769e-08;7.29745274351e-07
14;9;-9.64941151109e-08;-1.44331064361e-06
14;10;-5.99263804603e-07;6.65354727977e-07
14;11;-1.94391444194e-06;1.74024267449e-06
14;12;-1.48348996885e-06;-6.88909179218e-07
14;13;-1.69788489117e-07;-9.35890257721e-07
14;14;-6.56616448574e-07;1.13513406524e-06
15;0;-9.72530852999e-08;0.e+00
15;1;-8.33458311436e-07;3.25420079357e-07
15;2;-1.21367419084e-07;7.03656259228e-07
15;3;-1.35276000696e-06;-6.50659297934e-07
15;4;-1.11621581108e-06;-1.19063966616e-06
15;5;-1.22595873911e-07;-7.96101402807e-07
15;6;-2.42121422574e-08;-4.52579581706e-07
15;7;1.22839493348e-06;1.67412584435e-06
15;8;1.41417416295e-06;2.01599201482e-06
15;9;3.49319867512e-08;-1.33625889329e-06
15;10;6.07632348196e-08;2.09195447905e-07
15;11;-1.51510186484e-06;-1.60450416096e-06
15;12;-1.56960044254e-06;-3.34402949207e-07
15;13;-4.8459258746e-07;5.7889341089e-07
15;14;6.32023545565e-07;5.27767672067e-07
15;15;6.13505599915e-07;6.57744930986e-07
16;0;3.18446040132e-07;0.e+00
16;1;-2.49122315184e-08;8.99073115987e-07
16;2;1.70059839665e-06;9.47606663762e-08
16;3;-1.63721703252e-07;4.1428929873e-07
16;4;5.48282754982e-07;3.45598839924e-07
16;5;9.18174338992e-07;-6.35399730469e-07
16;6;9.6077975362e-07;-9.27822052057e-07
16;7;-2.2273611145e-07;-5.90088752419e-07
16;8;-2.04991361881e-07;1.8123527253e-07
16;9;-9.69995735121e-07;-9.31443422787e-07
16;10;2.75239886044e-07;3.33721273109e-07
16;11;-3.04488370111e-07;9.2570726818e-07
16;12;-1.37176484507e-06;1.15534585071e-06
16;13;-5.75879987202e-07;-1.94932734306e-07
16;14;-4.57666359024e-07;-3.01407424293e-07
16;15;-1.76169312552e-07;-1.02014480743e-06
16;16;-9.62896859045e-07;-7.4623580823e-07
17;0;-1.03822696054e-06;0.e+00
17;1;8.95408702212e-07;1.14889090581e-07
17;2;-2.17558481551e-07;-1.09429133197e-06
17;3;-2.24266805602e-07;-6.13710819528e-07
17;4;1.21426648489e-06;2.26348387161e-06
17;5;2.9167693726e-07;-6.83175823265e-07
17;6;6.37059610219e-07;-1.39007348709e-06
17;7;-1.5245220892e-06;-1.24945188536e-06
17;8;-3.96919096008e-07;-3.25606386541e-07
17;9;6.28197809438e-07;1.46071917418e-06
17;10;7.01873123734e-07;6.86781947765e-07
17;11;9.26119921789e-07;-4.17449324064e-07
17;12;7.51044680396e-07;1.39610676389e-07
17;13;2.23267708341e-07;-7.0764340553e-07
17;14;9.26751762266e-07;2.40884135512e-07
17;15;-3.74549856203e-07;2.13034936747e-07
17;16;-4.52310762081e-07;-2.54684383586e-07
17;17;-3.79136927033e-07;1.30403252769e-06
18;0;-3.72937482506e-07;0.e+00
18;1;2.36666506737e-07;-7.03662694024e-08
18;2;-4.44105333034e-07;-7.35171909812e-07
18;3;8.87936512975e-07;6.60100817162e-07
18;4;-7.92178227288e-07;1.1892976316e-06
18;5;-3.74144334322e-07;-1.3207881608e-07
18;6;-1.66586340337e-06;8.27629077524e-07
18;7;-1.7414201483e-07;-9.31209418039e-07
18;8;5.61273409817e-07;-6.86421264579e-08
18;9;7.94524886573e-07;-8.65713415046e-07
18;10;6.03856396988e-08;-6.16141492988e-07
18;11;1.01792451386e-07;-1.35184819657e-06
18;12;1.16359385387e-06;3.29617684842e-07
18;13;-8.75236444138e-07;-1.76961481872e-07
18;14;-3.28894877929e-07;-3.49272385567e-07
18;15;-2.75047182299e-07;-9.95339852228e-07
18;16;1.16021254888e-06;-1.10758183091e-06
18;17;1.28725520975e-06;-4.03710751273e-07
18;18;-1.18825250083e-07;-9.77715829228e-08
19;0;5.55446218485e-08;0.e+00
19;1;-4.17767091209e-07;2.10750324209e-07
19;2;2.79866925122e-07;-3.6358005115e-07
19;3;-7.92391027543e-07;9.19116397733e-07
19;4;-8.20780534213e-07;-1.13302338849e-06
19;5;-1.04891803734e-07;1.36345025584e-06
19;6;2.37122212133e-08;4.55443848221e-07
19;7;1.04755879037e-06;4.52992226693e-07
19;8;5.26747324997e-07;6.73396153888e-07
19;9;-1.64970224712e-08;-8.55785375208e-08
19;10;-9.59042452867e-07;1.6379101271e-08
19;11;2.40099792851e-07;-9.1212064559e-08
19;12;1.55501104796e-07;-2.25882712846e-07
19;13;3.98898554927e-07;2.25603323784e-06
19;14;-4.96385447529e-07;6.89304420914e-07
19;15;4.78285571279e-07;-9.5261233451e-07
19;16;3.40041188631e-07;6.69169832144e-07
19;17;-1.11616883978e-06;-9.48994237064e-07
19;18;1.12023639471e-06;-1.83822076196e-07
19;19;4.11088974333e-07;2.22508432537e-07
20;0;6.47952861685e-07;0.e+00
20;1;-5.57286679186e-08;-5.13319251359e-07
20;2;4.52809965788e-07;-1.71412546979e-07
20;3;5.65703897657e-07;-7.68747544369e-08
20;4;7.00270919535e-07;-4.32492865179e-07
20;5;9.05086295815e-08;-3.97677026132e-07
20;6;-3.68948318041e-07;5.18698179374e-07
20;7;-6.72098874364e-07;-6.5586068368e-07
20;8;4.87326840186e-07;1.56548494513e-08
20;9;-7.46813058378e-08;2.70907393956e-07
20;10;1.2643482743e-07;-2.27341971564e-07
20;11;2.73338541331e-07;9.32692977483e-07
20;12;9.20306279996e-10;-1.12692515063e-06
20;13;6.678592405e-07;5.36691322362e-07
20;14;1.00163572143e-07;-2.36418875409e-08
20;15;-1.93536814724e-08;-6.9605080482e-08
20;16;6.65940253446e-07;5.30484336943e-07
20;17;5.48548795008e-07;-1.30436017469e-06
20;18;5.66994312304e-07;-7.99970595986e-07
20;19;-2.02459078559e-07;5.44653475051e-07
20;20;1.17705963027e-07;-2.73333083533e-07
21;0;-9.71099122315e-08;0.e+00
21;1;-3.20349893307e-07;4.7670331208e-07
21;2;-1.42172458888e-06;-1.16292976247e-07
21;3;5.75947358406e-07;-7.83321267871e-07
21;4;-6.2513770424e-07;4.72609925822e-07
21;5;2.1745685086e-07;7.72056258477e-08
21;6;-5.5330948662e-08;-2.26135335891e-07
21;7;-2.9813490207e-07;3.75213589202e-07
21;8;-6.68172301835e-07;-2.07046128559e-07
21;9;-1.76280926427e-07;-4.28396291664e-07
21;10;1.44483534469e-09;-1.96201808778e-07
21;11;-3.13565109715e-08;3.69150198639e-08
21;12;-2.06812143721e-07;5.2572828727e-07
21;13;-2.47328824931e-07;5.59997750176e-08
21;14;-8.306669834e-08;4.35917544198e-07
21;15;-4.54365477295e-07;3.26706681699e-07
21;16;9.32342648584e-07;-1.70531311862e-07
21;17;9.14397604165e-07;4.22531222682e-07
21;18;6.40952071531e-08;-3.33011268856e-07
21;19;2.46872390456e-06;6.2972150483e-07
21;20;-5.22373521838e-07;2.30088712895e-06
21;21;-5.79466727525e-07;2.77935323442e-07
22;0;-1.22392450387e-07;0.e+00
22;1;-1.24853457885e-07;3.5844622987e-07
22;2;-3.47654123261e-07;-8.72131061364e-08
22;3;7.0429325384e-07;4.32299583564e-07
22;4;3.94903943098e-07;2.00763873718e-08
22;5;2.36372221049e-07;-5.90065763397e-07
22;6;-2.76306370757e-07;1.87087538555e-07
22;7;4.08719109071e-07;5.11696193982e-07
22;8;2.54033819995e-07;-1.87773770389e-07
22;9;5.77215801455e-07;3.30810991225e-07
22;10;-2.37281794594e-07;5.03019065053e-07
22;11;1.48875539957e-07;-5.74984853825e-07
22;12;-2.88159382495e-07;-1.12199625778e-07
